Sample,ZNF609,LOC283267,LOC653324,LOC100132510,LOC389286,LMTK3,LOC728602,LOC100130154,LOC100132728,LOC646821,LOC100128498,GPR68,CABIN1,LOC648740,PRKCA,ZNF148,LOC646949,LOC100130332,DYRK2,TMSB4X,P704P,SPOCK2,LOC653737,LOC400652,KDM1B,LOC730746,IGF2BP3,C14orf11,NPAT,HIPK2,CLEC12B,LOC654074,C1orf71,LOC440525,LOC727848,FCGR1C,TNIK,CCDC82,SNORD13,FAM26F,LOC389342,PIK3AP1,NUDT2,FCGR1B,PRIM2,PIK3CG,RNU4ATAC,LOC649330,LOC649839,MAST3,LOC645351,CARD16,SNORA12,LOC728310,LOC390876,LOC147804,LOC729687,LOC648343,LOC644037,GBP3,LOC729342,NDUFA5,LOC642076,LOC100130289,LOC648733,CTSL1,PKN2,C5orf41,BLNK,LOC647908,UHMK1,FCGR1A,SELPLG,LOC649801,LOC100130624,LOC642567,SNORD62B,LOC441032,LOC644642,D4S234E,LOC100129067,LOC728207,C9orf130,CARD17,LOC648863,DSC2,LOC100132425,PIK3IP1,BCL2A1,PPIB,CD274,LOC100132761,LOC402221,KLRB1,TLR5,RYBP,LOC100131718,CLEC12A,LOC439992,LOC646909,LOC651919,IRS2,IL7R,LOC100128460,VWF,MPL,TRA1P2,LOC100132199,CXorf21,MS4A2,PARP9,TYMP,IFI16,LOC391769,TTRAP,LOC647074,DDX3Y,LOC387934,SIDT2,TARP,JAM3,LOC728744,C14orf82,MIR1974,FCGR2C,MIR574,C11orf75,TNFAIP6,TMEM51,CRIP2,LOC643882,PSG9,C19orf59,LOC643779,LOC652113,GSTM2,LGALS3BP,SDPR,LOC642073,AIM2,USP6,LOC389386,IRF5,LOC648984,PLSCR1,NHLRC4,LOC643007,SERPING1,TMEM106A,NELL2,Condition
GSM1033150,5.68139101,6.819514103,7.961358926,8.928671061,8.115789066,6.067849403,8.2343879455,11.42373555,6.205681206,8.374675544,7.249272281,5.41619158,7.465695412,8.861238737,7.38424541,9.050256509,9.962284517,6.226401701,7.5006011057499995,11.529032602000001,9.889790696,10.32013912,10.396845722,8.56656218,6.479988089,8.461876806,7.748946258,8.75054464,6.903869909,6.576858211,6.427702599,9.022048524,9.615990526,8.489634,7.490480197,8.43300406,6.325776266,7.416065821,9.17814345,9.212103902,11.81017113,10.71402858,6.691708945,8.7861804735,6.283663347,8.766360052,6.854481416,8.836349564,10.70101042,8.622313563,7.822076301,9.638660579333333,9.75134843,6.720555919,7.545987103,9.905732959,9.422069445,10.64923317,9.245511669999999,7.928655509,8.5344210885,8.119766335,10.32865706,9.288400503,7.532585519,6.504511942333333,8.49041383,9.786792027499999,7.288339115,7.096574702,6.14570941,8.603306114,7.453205998,9.495380541,8.923286227,11.38762234,6.534310141,7.623965145,9.428338686,6.370151759,8.468007175,7.960065443,8.863165304,6.4545045375,8.208526712,8.430567899500002,9.842182636,9.012878573,10.5180074,10.0326998,5.500077845,6.2962946715,11.50006399,10.60367364,8.9639394,9.265367317,11.40535586,10.3226926145,6.883195086,10.569173164999999,8.302804503,8.018973607,9.828194438499999,8.682458448,5.936019219,7.616840672,9.456963227,9.702322975,7.9728435939999995,5.68605929,9.509654978499999,8.712176099499999,10.85221949,8.185619673,10.275926832500001,8.511341662,8.47637319,8.048942948,9.566293625,7.597530607,7.913784207,6.03736324,7.750864251,11.14204616,7.263483235,7.371754518,8.709420684,7.861802648499999,6.031882586,6.216608065,8.126181633,7.730115013,10.22425865,8.837292053,7.021409049,6.767181733,5.886774945,10.36913411,9.463902098,8.1732220925,8.291805835,7.007110866,6.731906725,9.349485604,8.333791085,7.13665332,10.83995658,5.739884975500001,10.07913679,8.406043888,Control
GSM1033152,6.129225481,7.009977219,7.477673988,8.291805835,7.825957484,6.190062248,7.7882828235,11.35689837,6.492776932,8.201007993,7.186036737,6.021723068,7.223508818,8.402961389,7.550990562,9.251496039,9.98266826,6.1824447615,7.719190045,11.1843025175,9.33156187,10.63111385,10.920037426,8.744943736,6.491471239,8.65684078,8.333445055,8.43376373,6.987659397,6.143472977,5.46675009,8.810340281,9.853403915,7.84560162,7.160441926,6.95301249,6.549630999,6.817518992,9.340754055,10.50035083,12.138553105,10.27296775,6.876167999,7.356035455,5.914045195,8.29994694,6.628489744,8.718848081,10.67556715,8.20236071,7.415307695,8.863670570666667,9.130896067,6.615264551,7.6372972710000004,9.176623495,9.061852388,10.98963987,9.1964548965,8.038710197,8.792565474,7.789177541,9.85185341,8.964377349,5.666055192,6.751885221,7.567116683,9.2023361225,7.966947972,6.589932851,6.487739028,7.194257998,7.144211518,9.3075286,9.214406437000001,9.943273874,6.736325133,7.414051506,8.399247919,7.131107991,8.516326382,8.180764312,8.828101905,5.9871309165,7.871207448,7.266657418,9.894660041,9.621470732,9.027725073,8.755674099,5.364487013,6.4035837955,10.91298928,11.20123021,7.800135435,8.49041383,11.4412376,9.021214316750001,6.852423453,10.557847135,7.059562295,7.441671262,10.4360752295,7.214985968,5.794501933,7.596152817,9.101761873,9.969066564,7.777625144,5.817940861,8.946145969500002,7.620992515,10.68940032,6.838526521,9.2247346525,8.072862583,8.5239620209999991,8.409426069,10.16428624,8.527896344,7.247327048,5.825385988,7.171201085,11.21010004,6.511047593,7.268141929,8.464908698,7.2931782805,6.472959077,6.514097229,7.750341556,6.699468084,9.098114507,9.070988556,7.591872116,7.610764988000001,6.425639417,10.43725502,9.78827673,6.898846079,7.32387028,6.8951725945,6.5465307565,7.811273576,7.274087736,6.913995307,11.11212916,5.8292272545,9.845774983,8.785005935,Control
GSM1033153,6.329458874,7.200985383,7.495936799,8.135106906,7.425427519,6.542830024,7.9025691885,11.16758882,6.236984432,7.97459689,7.080002161,5.947673374,7.530154872,8.574458544,7.989484738,9.207117557,10.06291444,5.951780016,7.714052158,11.117653485,9.439969023,10.87106745,10.8069002255,8.494348108,6.334097068,8.444389446,7.600102497,8.410944664,7.195750729,6.606541243,5.664871796,8.660035113,9.424578155,7.883036419,7.146395237,7.846449909,6.651933316,6.728281871,8.614205843,10.45832561,12.17943656,10.71402858,7.2038852955,8.0128119575,6.134671864,8.613375473,6.708793894,8.635271519,10.73949045,8.841809468,7.443829418,9.072502745666666,9.590443721,6.464493509,7.623665874,9.057516814,8.902004197,10.95693498,9.023846568500002,7.57703327,8.4774776705,7.799020852,9.848874438,8.774642568,6.480172226,6.692669551,8.146715886,9.912926374000001,7.412899108,6.670387391,6.274205019,7.938807856,7.626844553,8.922719622,9.022135227,10.72895559,6.847245107,7.449572068,9.005073679,7.237024905,8.488464092,8.053778981,8.602519497,6.0700328365,7.740077769,7.8638817805,9.526374994,9.162678161,9.947370975,8.903470747,5.536263573,5.9674312525,11.21174308,11.11693658,8.221486628,9.352456718,11.31001845,9.310105318749999,6.97797322,10.48946559,7.852512489,8.011470343,10.4030121435,7.751420327,5.883989402,7.325440594,8.644729944,9.827321657,7.9884574085,5.761024184,9.2761025945,8.2873563395,10.82133624,7.364458856,9.8117893175,8.577714434,8.767983423,7.960065443,9.702322975,7.45372117,7.280380761,6.226139013,7.475498948,9.959725022,7.139697198,7.169677492,8.6879803,7.8657300985,6.419380373,6.379721595,7.850357881,7.344639742,8.876686215,9.217764752,6.439620954,7.712189283500001,6.496849706,9.650072976,10.32975105,7.313592705,8.062960457,7.099276413,7.118171989,8.132876289,7.307177894,6.771616539,11.1089062,5.952778625500001,9.959079912,9.371768169,Control
GSM1033154,6.521556752,6.891635001,7.481923353,8.392288705,7.717210147,6.437516996,7.7742646675,11.34706545,6.308900009,7.998285232,7.069762394,6.175220799,7.131107991,8.583173107,7.911522304,9.467714928,10.05402506,6.1034769135,7.9491298995,11.435952598,9.461566268,11.20632065,10.902535648499999,8.932120556,6.202793575,8.865910554,7.795390608,8.697004803,7.249524962,6.639037274,5.543319995,8.891083718,9.658931768,7.93187875,7.2501487325,7.250254644,6.794195936,7.002914073,8.694485218,9.902696083,12.222980034999999,10.19398066,7.1413009034999995,7.436853205,5.870491559,8.516326382,6.573115745,8.921724855,11.1837955,8.162350094,7.396299143,9.224615975666667,9.290846655,6.896446836,7.742154742,9.38753602,9.510320498,11.14714356,9.403998147,8.323411865,9.0792697735,8.213016106,10.11373167,9.162140585,5.917734181,6.729630516666666,7.931537075,9.755578946,7.551570401,6.724759616,6.559439612,7.277100361,7.123525632,9.230108666,9.299041313,10.26165233,7.014924577,7.950873458,8.559747752,6.323653593,8.953062218,8.244237317,8.841465529,6.178201748499999,7.995079194,7.6212868005,9.73393657,9.914554977,9.810913184,8.927282465,5.625294909,6.1462089550000005,11.14551903,11.24312826,7.8767168,8.885011341,11.38576016,7.575164824250001,7.028672956,10.924646710000001,7.561566442,7.564397266,11.0550695065,7.597250582,5.984352132,7.27761127,8.88693313,10.49931622,7.933340392,5.687496348,9.156584773,7.938326718500001,10.59611644,7.095816634,9.329536392,8.555032971,8.90581976,8.079765593,9.409309399,7.934362618,7.525858588,5.865321652,7.810968932,9.889011284,6.791084851,7.496197766,8.702856306,7.789245299,6.206198472,6.342895166,8.113681016,6.901928758,8.554264468,9.657011781,7.53452559,7.707925671,6.344853121,10.0620539,9.888268121,7.184333306,7.765725469,6.904598164499999,6.1364106055,7.492679318,7.456594042,6.982545717,11.21342954,6.1564520725000005,10.13963671,9.930775205,Control
GSM1033155,6.265502375,6.821750584,7.685503928,8.53108035,7.413185492,6.39848179,7.6925254965,11.41142262,6.702575356,7.741863319,7.485008247,6.512181341,7.170178761,8.171525567,7.551274098,9.343629684,9.51165725,5.780687342,7.456843292,11.271801128,9.124537791,10.44613339,9.836844757,8.08171445,6.487941598,8.775576196,8.512479969,8.45177765,6.943269926,6.759974704,6.418667701,8.684152999,9.653631495,7.850697151,7.07694559,8.738859238,6.743502304,6.877950415,7.687001444,10.71999783,11.259780618,10.75276918,7.218998479,9.175191469,5.862820612,7.919088979,6.400779296,8.691759645,10.43171841,7.894774994,7.11923082,10.200575541000001,8.793481323,6.927010582,7.416590564,9.711624242,9.365626994,10.08345968,9.108024599,8.874912357,8.4356974,7.747716126,9.897796199,9.195486799,6.436771695,7.664510172999999,8.059991624,10.035983788500001,7.295345373,6.699468084,6.62208814,9.012335499,6.928794426,9.126199476,8.4215105605,9.914554977,6.231586909,7.073233901,9.043971751,6.939259235,8.261702023,7.479580975,8.948273158,6.936540685000001,7.499272879,7.141491524499999,9.827321657,9.379011424,9.942493654,8.594828143,6.092722731,5.8789875165,11.0293489,11.15212505,7.79333466,8.592879219,11.90403777,9.646969739500001,6.416284397,10.3191211,7.525582594,7.461802807,10.7908731025,7.581021838,5.706882007,6.323013665,9.0742279,9.748631542,8.2008633195,6.058037559,10.7239429,9.106580292499999,11.53159241,7.02404942,9.5530488395,7.677140105,8.663750408,8.871083579,9.496100469,8.104127699,6.88645758,6.58749831,7.982850246,10.14517372,6.557273872,6.891386932,9.509670867,8.9470009185,7.543240982,5.662721573,8.312293926,7.21269433,8.479547536,8.709026646,7.282904475,6.8050164625,6.656225035,9.270158052,9.810913184,8.2300399535,7.872746197,8.0970772005,6.615046403,7.987029878,8.787782641,6.017686747,10.85358602,6.9944399645,10.53547869,9.082344227,Control
GSM1033156,6.498566271,6.914954462,7.497711649,8.22459669,8.243833013,6.286054182,8.1117142185,11.17105415,6.060663647,7.858040955,7.558685761,5.956276739,7.496931924,8.218607776,7.613661421,9.549802531,9.752953497,6.504677083500001,7.4832494415,11.3214498255,9.474218294,10.78391392,10.3971156175,8.21587526,6.30752093,8.274160381,7.454554237,8.410944664,7.081712349,6.655199287,5.948772803,8.882664657,9.582213184,8.167784968,7.1105424500000005,7.344939386,6.379906654,7.012830094,8.945312232,10.17189655,11.737195,10.62004438,7.0686153525,7.5563517605,5.873018816,8.512479969,6.784295196,8.675372715,10.21754751,8.911967543,7.352214845,9.166218881999999,9.36494629,7.139463435,7.40143109,9.384528614,8.836349564,10.25180474,8.81834344,7.762103233,8.347050923000001,7.876378262,9.983527372,8.80258593,6.544902052,7.020046714666666,8.604188056,9.700961552999999,7.324887308,6.599710393,6.247382744,7.616240447,7.544651992,9.042206072,8.8238206415,10.54122994,6.451684772,7.234503285,9.603917579,7.003360638,8.174962421,7.647642776,9.455634557,5.9476290935,7.744437398,6.955504542,9.525567042,9.336998418,9.460902803,8.370125562,5.338527967,6.3908701595,10.90892633,11.32531129,7.980912697,9.760354411,12.11076372,9.53879591625,6.631605825,10.335766575000001,7.891301551,7.998015469,10.360584776500001,8.25506332,6.359762048,7.756752517,8.439507103,9.427791078,7.946113642,5.992813784,9.272243772,8.1009779165,10.55285762,7.241976655,9.146098295,8.259630849,8.732890581,8.00922476,10.00440407,8.515568369,7.874295055,5.872784288,7.986461138,11.23380798,7.286044729,7.183234464,8.652637902,7.3123248275,6.040425297,6.452425933,8.774196826,7.369329611,8.294347853,8.931688447,6.065994356,6.766582178,5.911066933,10.20637151,10.41208953,7.2019007575,8.05210671,6.696094048000001,7.267573452000001,7.885442798,6.828491703,6.291267718,10.72649472,5.7814525825,10.99431535,8.706415472,ASD
GSM1033157,6.520274266,6.938814503,7.263717085,8.51593357,8.045271321,6.40686894,7.6394257955,11.0920815,6.078680552,8.097865832,7.3012582,6.077791597,7.550145519,8.204131121,7.840044933,9.284418396,9.392475182,6.472398752,7.7320662495,10.862956227,9.389997526,11.10367233,10.5300367145,8.039677791,6.535472486,8.283527138,7.2811407,8.071838891,6.860709497,6.680591428,5.260724985,8.281481944,9.661116426,7.674751655,7.2651592345000005,7.033956813,6.582040095,6.318563364,8.682864836,9.627058362,11.6555849185,10.17003777,7.548048995,7.428348609,6.102926188,8.510536053,6.519507238,8.52314206,9.959079912,8.811200665,7.066686981,8.903033557999999,9.658328648,6.432313319,6.980352442,9.233620407,8.651466112,10.2890202,8.897525314,7.489486672,8.098555219000001,7.361646079,9.463362274,8.210350262,6.548228819,6.891630438,7.989192561,9.275248399,7.023311584,6.327719741,6.511617174,7.406299498,7.538133864,8.632374575,8.786382996,9.679582485,6.569688377,6.744598973,8.483023413,7.027508013,7.823797868,7.846449909,8.637384196,6.053015406,7.857412283,7.3629883055,9.163688951,9.85263253,9.307015447,8.92519571,5.163935909,6.891633262,11.22638311,11.59286109,8.183538203,8.920719787,11.14551903,8.15550521575,6.341843393,9.8706058225,7.225608829,8.618264135,10.8344795665,7.394408059,6.327892451,7.575883004,8.357428838,9.428338686,7.429223158499999,6.783868377,9.2534808845,8.3883285155,10.59730403,7.226337003,9.267946910500001,7.913784207,8.225305,7.215475887,9.649336764,8.072519649,7.480604215,5.836069186,7.257165234,10.12952961,6.862462801,6.449670235,8.608604875,7.0466753465,6.647365562,6.206013608,7.634057613,6.974309049,9.449919242,8.587817537,6.498738956,7.706047432,6.096124883,10.45163644,9.194825585,7.386601614,7.703709852,7.118981617999999,6.5897973365,7.799566711,7.856784011,7.326502916,10.27105128,5.7654044555,9.684523787,9.428935127,ASD
GSM1033158,6.436221872,7.112070191,7.721412753,8.2567854530000009,7.559544692,5.969856489,7.9461325574999995,11.55336843,6.394175999,8.423053431,6.784295196,6.561990913,7.327859598,8.512479969,7.587069903,9.237810364,10.0415165,6.3405801754999995,7.8064430705,11.007452851,9.17814345,11.14395792,10.826259409999999,8.313788281,6.498378595,8.55026301,7.789428358,8.315290692,7.020235677,7.110124747,5.635576541,8.885524149,9.555172624,7.601784231,6.9738385995000005,7.159665094,6.613204862,6.607776072,8.916775932,9.887407067,12.085459215,10.30188375,7.840823951,7.446348023500001,6.576858211,8.304198243,6.526340672,8.545310838,10.82542434,8.252990153,7.365192697,8.464859308000001,9.221294826,6.481707963,7.740942838,9.192593476,9.355312215,10.71402858,9.075540094,7.602365134,8.6964835975,7.834295867,9.845774983,8.963467352,5.913551171,6.744284449999999,7.366739225,9.1641770565,7.45907062,6.50156822,6.780587084,7.298430271,6.770758739,8.965354173,9.1665528255,9.790577069,6.225454875,7.128005134,8.615880555,6.641696653,8.502435572,8.256094635,8.473972904,6.0020142475,7.935609587,7.0086930935,9.87207302,9.441736504,8.275688683,9.717409162,5.143974084,6.6913267065,11.13507527,12.07570812,7.740675915,8.375084324,10.95287627,9.01074823075,6.517420686,10.494051485,7.430732453,7.632672824,10.7806835865,6.943070061,5.681103869,6.480353484,9.459580019,10.232067260000001,7.4560347045,5.95650974,8.666848127,8.082262089,10.40996535,6.498918754,8.763816690999999,8.368555571,8.474371507,8.599640023,10.11373167,8.733733895,6.713326567,5.476220272,7.137146132,10.10449022,6.042926733,7.495936799,9.105868331,6.32711744,6.948039591,6.813292415,7.713702841,5.72073172,9.109364982,9.346560936,7.959079147,8.270175917,6.418129641,9.71240781,9.793564676,7.1670723775,7.182459668,7.406061919000001,6.623211008,7.170440498,6.998638125,6.425468271,11.07943448,5.526197418,9.336998418,9.048607857,Control
GSM1033159,6.630558017,7.148620394,6.636851945,8.093684074,7.115189972,6.39848179,7.5318051619999995,10.55285762,5.8437861,7.547977751,6.530398923,6.049077849,7.425427519,7.428171291,7.60668965,9.870385381,8.472063913,5.624099985,7.87394002075,10.451486571,9.10809864,11.09702611,10.9998608955,7.190968518,6.405456157,7.658589383,8.165452289,8.004166581,7.416853027,6.712015027,5.816972086,7.913491031,10.48077649,7.536452631,6.8251774444999995,7.048542637,7.260057928,6.315355975,9.629809107,9.619406123,12.40028034,10.16054752,6.986697674,7.783313333,5.771163597,8.881306976,7.359570502,7.785973664,9.332145824,8.935028176,6.756709671,8.463288661666667,9.863698032,5.977524533,6.510097285,9.189200468,8.594828143,9.322414839,8.3492636105,7.870927861,7.912237719,6.965004036,8.988107516,7.898487342,6.227461476,6.8708738443333335,8.47096287,10.045315737500001,7.184827072,6.291267718,7.172068859,7.320812025,7.813722154,8.700770745,8.201759083999999,9.385171202,6.675687519,6.723337886,8.130817668,6.214097715,7.476566507,7.02479838,8.105416902,5.856322497000001,7.408671688,7.421471296,8.941440106,9.657650948,8.691330098,7.890381493,5.573585796,5.958244880500001,11.0920815,10.76329368,7.803553908,9.5386311,10.28419396,9.401076946,5.850416558,9.43163306,6.923229889,8.390305788,11.107407725000002,6.636258699,6.096284024,7.608925875,8.60980205,9.073147454,7.4886913735,6.40096797,9.589747475,8.3052918015,10.96005892,6.520602821,9.175322054999999,7.280380761,7.787136208,7.58846603,9.321278385,7.870021424,7.154745645,5.734991523,6.79131863,9.391203729,6.416456655,6.509908224,8.26029897,7.6464896929999995,6.455188455,6.191479359,7.13164136,6.861832587,8.94045138,7.854678521,8.502022642,8.0959355265,6.602324278,11.04652875,10.02159957,6.972442549,7.250979925,7.107216936,6.411172263,7.935609587,8.406414508,6.932549751,9.913014922,6.2166001345,9.119393992,9.105868331,ASD
GSM1033160,6.288860137,6.968844065,7.573618582,8.394587285,8.085896722,6.463936666,8.1089352745,11.1152424,6.089128477,7.871207448,7.146711537,6.06491606,7.310840003,8.379272542,7.593536111,9.091459654,9.983527372,6.149749075,7.55784272225,11.425802288,9.352948559,10.75519567,10.467846422000001,8.523575198,6.713110808,8.352295098,7.174131479,8.728408033,6.988686174,6.153232702,5.71563696,8.828584481,9.658931768,8.312644942,7.2123447165000005,7.741288205,6.330531945,7.164556346,8.908194684,10.35932255,11.821174465999999,10.53775299,6.6740511885,8.080250779,5.77507388,8.386120994,7.330677273,8.770658088,10.6665518,8.810340281,7.479580975,9.118519749666667,10.34170423,7.039515993,7.482775096,9.40307893,9.081808928,10.77021223,9.0498004305,8.042324698,8.534755199,8.242141447,10.0704249,8.851993483,6.081311004,6.4142293100000005,8.367432065,9.7283108735,7.573093845,6.666711754,6.227287789,8.039017611,7.117960478,9.297503157,8.9908007515,10.91298928,7.536986421,7.396299143,9.104300895,7.012580236,8.484966642,7.927985582,9.0742279,5.9899771115,7.772559465,7.1601278409999995,9.613702269,9.556503876,11.05103257,8.579779749,5.297268839,6.431699779000001,11.18887039,11.54659218,8.526638245,9.327888408,11.76065484,7.93816400175,6.81885323,10.465855105,7.648772678,8.442472564,10.5411718735,8.266496178,5.468473916,8.154119921,8.546810749,9.840665334,7.783646425500001,6.68740763,9.130435871500001,8.495519680000001,10.64535163,7.604990859,9.949401954,8.368165954,8.807524418,7.758563588,10.06032858,8.194983256,7.527465961,6.205847923,8.167116859,11.063684780000001,7.521922501,6.980119472,8.613375473,7.636009017499999,6.620069807,6.723241259,8.354895325,7.815567011,9.012878573,9.234852575,6.506011974,8.1750966195,6.019512665,10.69451688,10.04077759,7.3238823675,8.041671316,6.757500566,5.889720119,8.785863305,7.526696102,6.193112652,10.70101042,5.6356842385,10.62983174,9.150166087,Control
GSM1033161,6.236024896,6.900582168,7.528237461,8.167116859,8.097865832,6.701762369,7.749951945499999,11.31973437,6.56296129,8.117443529,7.166064648,5.597525015,7.381870639,8.594040159,8.035124729,9.220645465,10.19982629,6.4417365019999995,8.03561238475,11.211894471499999,9.420071893,11.33624653,10.8728578665,8.791331128,6.413162474,8.452145153,7.563249351,8.519860729,7.236473718,6.869774513,5.80933407,8.92519571,9.778532335,8.044667921,7.292272024000001,7.651383023,6.677226544,6.976996534,9.183029489,10.34170423,12.231671195,10.32975105,7.047071154999999,7.7941354895,5.97220016,8.513996834,6.579973876,8.979639304,10.96315594,8.700343086,7.519152974,8.719067992333333,9.624200242,7.19123324,7.649308695,9.190890868,9.47084707,11.14873235,9.489737632,8.002011038,8.99309672,7.766649469,9.935802696,8.773767337,5.983200834,7.091764377666666,8.154119921,9.7191507105,7.600102497,6.726723223,6.380943475,7.819994061,7.477101869,8.928199178,9.395068099,10.41454906,6.780361826,7.844086735,9.085522052,7.279600271,8.981199633,8.022866184,9.025563587,6.0979727735000004,7.665609546,7.2424577815,9.378415305,10.1767198,9.472925035,9.508367671,5.484492251,6.6330150215,11.23049294,10.87540161,7.784271757,9.287232096,11.7240047,9.0648979505,7.038796269,10.79538217,7.7133927,7.687001444,11.097512605,7.923896091,5.991180555,7.17096363,9.314681607,10.19398066,7.9465840215,6.388776085,9.1215797425,7.8885530315,10.7783375,7.098772258,9.670813272,8.583892397,8.937955452,8.104484389,10.03363155,7.444585794,7.211469231,5.76584962,8.228222717,9.307015447,6.661978106,7.494014381,8.134227152,7.7213123669999995,6.142872649,6.317871169,8.348053135,6.803085285,8.267658394,9.301677485,7.406299498,7.134255556499999,6.598675994,9.488916643,9.988622293,7.089380725,7.767207228,6.705172791,5.6226493805,7.495936799,6.877950415,6.501000743,11.15049642,5.887243204,10.49693806,9.771682917,Control
GSM1033162,6.574727917,7.124027019,7.80624501,8.01050045,7.633501496,6.42601707,7.990290138000001,11.41338912,6.27741813,8.273025411,7.204792572,6.251199857,7.743455043,8.494348108,8.010160641,9.311014091,10.0326998,6.1337824505,7.95613467,11.5208833465,9.344202174,10.88098095,10.8132640155,8.528698594,6.632200759,8.394587285,7.644520503,8.525457635,7.011378955,6.853983466,5.515916023,8.930211196,9.851046293,7.661004917,7.1489746635,6.3177044,6.595666116,7.167187506,9.863056215,9.783747965,12.18974135,10.18710067,7.7547284165,5.85653013,5.603793308,8.782468031,6.599501804,8.797106228,11.0339678,8.773767337,7.843165316,8.733185243666666,10.0722432,7.333821685,7.918489718,9.137891678,9.341335356,11.19787982,9.5116618005,7.870619618,8.851090517500001,8.032529737,10.15484162,9.263496132,6.036349172,6.660772008333333,8.016975021,9.504743418,7.676833,6.490692938,6.63729542,5.882705215,7.106742398,8.97767655,9.3313757715,10.49931622,7.009730399,7.417912818,9.172156357,7.562998816,9.003573454,8.268414093,9.686793189,5.686327289499999,7.859238659,7.137462428,10.19697743,10.13141146,8.997597686,9.533723608,4.873665212,6.404584214,10.90892633,11.01522205,7.420058853,9.478791903,11.86491847,8.2189913835,6.824388109,10.782727775,7.340233254,8.107066073,10.8710176945,7.777484882,5.770042815,7.484174927,8.893059668,10.25471188,7.933653374,6.316850492,8.5713657275,7.429233272499999,10.28607819,7.094838207,9.3267100455,8.869209316,8.926831566,8.04067847,9.51894649,8.181095538,7.595534262,5.184389541,8.398842786,9.0953257,6.49412542,7.069071775,7.799566711,6.5893185705,6.287467146,5.477569237,8.838654462,6.181783409,7.435817217,9.670990555,7.553379765,8.363098433000001,6.185409207,10.46738412,9.135775245,6.9325569950000006,7.642302059,6.7815992505,6.458878909499999,7.046141018,6.335446302,6.677626767,11.4412376,5.5968958325,11.04955731,9.070416257,ASD
